侷促;局促;2;瀟灑;潇洒;1;1;1;oa;To be "ill at ease; constrained" is the opposite of being "natural and unconstrained; aloof and charming" on a spectrum of social comfort and self-expression, making them gradable antonyms.
飛快;飞快;1;緩慢;缓慢;1;1;2;mi;Gradable antonyms representing opposite ends of the speed spectrum, where "飛快／飞快" (very fast) and "緩慢／缓慢" (slow) describe contrasting rates of motion.
飛快;飞快;1;緩慢;缓慢;1;1;2;an;Both terms describe speed of movement or action on a continuous spectrum, with 飛快 (very fast/at lightning speed) and 緩慢 (slow/sluggish) representing opposite ends of the speed scale.
飛快;飞快;1;緩慢;缓慢;1;1;2;oa;"飛快／飞快 (very fast; at lightning speed; quick) and 緩慢／缓慢 (slow; sluggish; tardy) are gradable antonyms because they represent opposite ends of a continuous spectrum of speed."
疏水;疏水;1;親水;亲水;2;1;2;mi;Gradable antonyms representing opposite properties on a spectrum of water interaction: "疏水" (hydrophobic) describes substances that repel water, while "親水" (hydrophilic) describes those that attract or mix well with water.
疏水;疏水;1;親水;亲水;2;1;2;an;In chemistry, hydrophobic (repelling water) and hydrophilic (attracting water) represent opposite properties on a spectrum of water affinity, describing varying degrees of molecular interaction with water.
疏水;疏水;1;親水;亲水;2;2;2;oa;In chemistry, "hydrophobic" (疏水) describes substances that repel water, while "hydrophilic" (親水／亲水) describes substances that are attracted to water; these are complementary antonyms because a substance’s surface cannot be both at once.
主動;主动;1;被動;被动;1;1;4;mi;Gradable antonyms: "active" and "passive" represent opposite positions on a continuous spectrum of involvement or initiative, where actions can range from fully active to fully passive, with various degrees in between.
主動;主动;1;被動;被动;1;1;4;an;Active vs. passive describes opposite positions on a continuous spectrum of engagement level, ranging from taking initiative and acting independently to receiving or responding to external actions without self-direction.
主動;主动;1;被動;被动;1;1;4;oa;Active and passive are gradable antonyms because they describe opposite ends of a spectrum regarding the degree of initiative or action taken: 'active' implies taking action, while 'passive' implies little to no action.
所長;所长;2;缺陷;缺陷;1;1;1;mi;Gradable antonyms representing opposite ends of a spectrum of proficiency or quality—"one's forte" (a strong point or strength) contrasts with "defect" (a flaw or deficiency), where something can range from highly skilled to flawed.
所長;所长;2;缺陷;缺陷;1;1;1;an;strength vs. defect - opposites on a spectrum of capability or quality, where forte represents positive attributes and defect represents negative flaws
所長;所长;2;缺陷;缺陷;1;1;1;oa;“One's forte; strength; strong point” and “defect; flaw; deficiency” are gradable antonyms because they represent opposite points on a spectrum of ability or quality: having a strength versus having a weakness or flaw.
清淡;清淡;3;隆昌;隆昌;1;1;2;mi;Gradable antonyms representing opposite ends of economic activity: "清淡" (D3) describes a sluggish or slow business state, while "隆昌" (D1) means prosperous or thriving, illustrating a spectrum from economic decline to growth.
清淡;清淡;3;隆昌;隆昌;1;1;2;an;(of business) slack/sluggish versus prosperous represent opposite ends of a spectrum describing levels of commercial activity or success
清淡;清淡;3;隆昌;隆昌;1;1;2;oa;“清淡” (D3: of business, slack, sluggish, slow) and “隆昌” (D1: [literary] prosperous) are gradable antonyms because they represent opposite ends of a spectrum regarding the state of business or affairs, with “清淡” indicating a lack of activity or prosperity, and “隆昌” indicating flourishing or thriving conditions.
聰敏;聪敏;1;愚笨;愚笨;1;1;1;mi;Gradable antonyms representing opposite ends of intellectual ability, where one describes high intelligence and the other describes a lack of intelligence.
聰敏;聪敏;1;愚笨;愚笨;1;1;1;an;Both terms describe intellectual ability on a continuous spectrum, from high intelligence (clever/bright) to low intelligence (stupid/dull-witted), with many possible gradations between the extremes.
聰敏;聪敏;1;愚笨;愚笨;1;1;1;oa;These are gradable antonyms because "clever/intelligent" and "dull-witted/stupid" exist on a spectrum of intellectual ability, representing opposite ends.
弊端;弊端;2;千秋;千秋;3;1;1;mi;"Gradable antonyms: ""drawback; weakness; flaw"" (弊端) and ""strength; advantage"" (千秋) represent opposite ends of a continuous spectrum evaluating qualities, where one denotes negative attributes and the other positive ones."
弊端;弊端;2;千秋;千秋;3;1;1;an;Gradable antonyms representing opposite qualities on a spectrum: "drawback/weakness/flaw" versus "strength/advantage" describe opposing positions on a scale of positive to negative attributes.
弊端;弊端;2;千秋;千秋;3;1;1;oa;弊端 (drawback; weakness; flaw; downside) and 千秋 (strength; advantage) are gradable antonyms because they are opposites on a spectrum of positive and negative attributes. "Drawback" refers to a negative quality, while "strength" or "advantage" refers to a positive quality.
興盛;兴盛;1;慘淡;惨淡;3;1;2;mi;Gradable antonyms describing opposite ends of a prosperity spectrum: "flourishing" (thriving economically or socially) vs. "bleak" (lacking vitality or success in business/situations).
興盛;兴盛;1;慘淡;惨淡;3;1;2;an;flourishing/thriving describes a highly successful state while bleak/slack describes a poorly performing state, representing opposite ends of a continuous spectrum of business or situational success
興盛;兴盛;1;慘淡;惨淡;3;1;2;oa;The definition "flourishing; thriving; prosperous" and "(of business, situation, etc.) bleak; slack" are gradable antonyms as they represent opposite ends of a spectrum of prosperity: when something is flourishing, it is doing very well, whereas if it is bleak or slack, it is doing poorly.
通解;通解;2;不解;不解;2;1;2;mi;Gradable antonyms representing opposite levels of understanding, where "通解" (thoroughly understand) and "不解" (not understand) lie at opposite ends of a spectrum of comprehension.
通解;通解;2;不解;不解;2;1;2;oa;Both definitions relate to understanding: "to thoroughly understand" (通解D2) is the opposite of "to not understand" (不解D2) on a spectrum of comprehension, making them gradable antonyms.
古雅;古雅;1;鄙俗;鄙俗;1;1;2;mi;Gradable antonyms representing opposite ends of an aesthetic or cultural spectrum, where "古雅" denotes refined elegance and "鄙俗" denotes vulgarity or lack of taste.
古雅;古雅;1;鄙俗;鄙俗;1;1;2;an;elegant/refined taste vs. vulgar/coarse taste represent opposite ends of a spectrum of aesthetic quality and cultural refinement
古雅;古雅;1;鄙俗;鄙俗;1;1;2;oa;These definitions are gradable antonyms because "古雅" describes something classic and elegant, while "鄙俗" describes something vulgar and low; they are opposite ends of a spectrum of cultural taste.
側面;侧面;1;正面;正面;3;2;2;an;Complementary antonyms: "lateral side" and "front" represent mutually exclusive spatial orientations of an object with no middle ground—a surface is either the side or the front, not both simultaneously.
側面;侧面;2;正面;正面;3;1;2;oa;Gradable antonyms: "側面／侧面" (side; aspect) and "正面" (front; façade; frontage) are opposites along the continuum of positions on an object, with "side" and "front" representing different spatial orientations on a continuous spectrum.
往返票;往返票;1;單程票;单程票;1;2;2;mi;These are complementary antonyms because a ticket is either for a one-way journey or a return journey, with no intermediate or overlapping states.
往返票;往返票;1;單程票;单程票;1;2;2;an;A return ticket allows travel to a destination and back, while a one-way ticket allows travel in only one direction. These are complementary opposites with no middle ground - a ticket is either round-trip or one-way.
往返票;往返票;1;單程票;单程票;1;2;2;oa;A return ticket allows travel to a destination and back, while a one-way ticket allows only travel to a destination. They are complementary: possessing one excludes possessing the other for the same trip.
盡命;尽命;3;在生;在生;2;2;1;an;Complementary antonyms: "to be killed; to lose one's life" and "to be alive; to be living" represent two mutually exclusive states with no middle ground - one is either alive or dead, with no continuous spectrum between them.
盡命;尽命;3;在生;在生;2;2;1;oa;These definitions are complementary antonyms because "to be killed; to lose one's life" and "to be alive; to be living" are mutually exclusive states—one cannot both be alive and have lost one's life.
正版;正版;1;盜版;盗版;2;2;2;mi;These definitions represent complementary antonyms because "genuine version" (正版) and "pirated version" (盜版／盗版) are mutually exclusive and exhaustive categories for software, media, or publications—there is no intermediate or gradable state between being legitimate and pirated.
正版;正版;1;盜版;盗版;2;2;2;an;Complementary antonyms: a version is either genuine/legitimate (正版) or pirated/unauthorized (盜版), with no middle ground between legitimacy and piracy.
正版;正版;1;盜版;盗版;2;2;2;oa;A "正版" refers to a genuine or legitimate version, while "盜版／盗版" (definition 2) refers to a pirated or unauthorized version. As legal or illegal versions of a product, they are complementary antonyms: a version can only be either legitimate (正版) or pirated (盜版／盗版), with no intermediate state.
大款;大款;1;貧民;贫民;1;1;1;mi;Gradable antonyms representing opposite ends of the wealth spectrum, where "大款" denotes extreme wealth and "貧民" denotes extreme poverty, with many possible degrees of financial status in between.
大款;大款;1;貧民;贫民;1;1;1;an;Rich person vs. poor person represent opposite ends of the wealth spectrum, with various gradations of financial status possible between them.
大款;大款;1;貧民;贫民;1;1;1;oa;A "rich person" and a "poor person" are gradable antonyms, representing opposite ends of the wealth spectrum.
仇人;仇人;1;交遊;交游;1;2;2;mi;Complementary antonyms: "仇人" (enemy) and "交遊" (friend) represent a binary opposition where one cannot simultaneously be both; the relationship is mutually exclusive with no intermediate state.
仇人;仇人;1;交遊;交游;1;2;2;an;Enemy and friend are complementary antonyms representing mutually exclusive relationship categories with no middle ground - one is either a friend or an enemy in this context.
仇人;仇人;1;交遊;交游;1;2;2;oa;仇人 means "enemy" or "foe," while 交遊／交游 (D1) means "friend" or "companion"; these are complementary antonyms because a person is typically either a friend or an enemy, with no gradual spectrum between the two roles.
粗糙;粗糙;1;精緻;精致;1;1;1;mi;Gradable antonyms describing texture or quality on a spectrum from rough (coarse) to fine (delicate/exquisite).
粗糙;粗糙;2;精緻;精致;1;1;1;an;Both terms describe quality of workmanship or refinement on a continuous spectrum, with "unrefined/crude" and "delicate/fine/exquisite" representing opposite ends of craftsmanship and aesthetic quality.
粗糙;粗糙;1;精緻;精致;1;1;1;oa;Coarse or rough describes something not smooth, while delicate or fine describes something that is smooth and intricately made; these are opposite ends of a spectrum describing texture or quality.
事業;事业;3;企業;企业;1;3;2;mi;These definitions represent relational antonyms because "事業" (D3) refers to a publicly-funded or state-run institution, often providing a service or utility, while "企業" (D1) refers to a privately-owned business or company; they describe organizations from opposite points of view in terms of ownership and purpose.
事業;事业;3;企業;企业;1;2;2;an;Publicly-funded enterprise versus private enterprise represent complementary organizational types with no middle ground - an entity is either state-run or privately owned.
外行;外行;2;把式;把式;2;2;2;mi;Complementary antonyms: "外行" refers to a non-expert or layperson, while "把式" in this definition means a master or expert, representing a clear binary opposition with no intermediate state.
外行;外行;1;把式;把式;2;1;2;an;外行 (non-expert/amateur) and 把式 (master/expert) represent opposite ends of a skill or expertise spectrum, forming gradable antonyms where proficiency levels can vary continuously from beginner to master.
外行;外行;1;把式;把式;2;1;2;oa;Gradable antonyms: "外行" means "non-expert" or "amateur," while "把式" (definition 2) means "master" or "expert." These are opposites on a scale of proficiency, with "外行" on the low end and "把式" on the high end, making them gradable antonyms.
惡;恶;6;喜好;喜好;2;2;1;mi;These definitions represent complementary antonyms because "to hate" (惡／恶, D6) and "to like" (喜好, D2) are direct opposites with no middle ground—one either feels aversion or affection toward something, with no continuous spectrum between the two.
惡;恶;6;喜好;喜好;2;1;1;an;to hate/loathe vs. to like/be fond of represent opposite emotional attitudes toward something on a spectrum of affective preference, ranging from negative to positive feelings
惡;恶;6;喜好;喜好;2;2;1;oa;To "hate" or "dislike" (惡／恶 D6) is a complementary opposite to "like" or "be fond of" (喜好 D2), meaning a person can either hate or like something, with no spectrum between these two extremes.
真核;真核;1;原核;原核;1;2;2;mi;These terms are complementary antonyms in biology, as organisms are classified as either eukaryotic (having cells with a nucleus) or prokaryotic (lacking a nucleus), with no intermediate or gradable state.
真核;真核;1;原核;原核;1;2;2;an;Eukaryotic vs prokaryotic cells represent a fundamental binary classification in biology based on the presence or absence of a membrane-bound nucleus, with no intermediate state possible.
真核;真核;1;原核;原核;1;2;2;oa;In biology, "eukaryotic" and "prokaryotic" are complementary antonyms because an organism's cells are either eukaryotic (having a nucleus) or prokaryotic (lacking a nucleus), with no overlap or middle ground.
吱;吱;2;蛆;蛆;4;2;2;mi;Complementary antonyms: In Taiwanese political slang, 吱 (D2) refers to supporters of the Democratic Progressive Party (DPP), while 蛆 (D4) refers to supporters of the Kuomintang (KMT), representing opposing political factions with no overlap or spectrum between them.
吱;吱;2;蛆;蛆;4;2;2;an;Complementary antonyms representing mutually exclusive political affiliations in Taiwan - DPP supporters versus KMT supporters, with no middle ground between these two distinct party allegiances.
吱;吱;2;蛆;蛆;4;2;2;oa;Both definitions are derogatory slang terms referring to supporters of rival political parties (DPP and KMT), representing complementary antonyms because they are mutually exclusive groups within the context of Taiwanese politics.
外勤;外勤;2;內勤;内勤;1;3;2;mi;These definitions represent relational antonyms because they describe roles or activities from opposite perspectives within an organizational context: "fieldworker" (someone who works outside the office) and "indoor service/deskwork" (work conducted inside the office). The terms highlight a complementary relationship between external and internal work duties.
外勤;外勤;1;內勤;内勤;1;2;2;an;External fieldwork vs. internal office work represent complementary opposites describing mutually exclusive work locations with no middle ground - work is either conducted outside the office (外勤) or inside the office (內勤).
外勤;外勤;1;內勤;内勤;1;2;2;oa;These definitions are complementary antonyms because "work away from the office; fieldwork" and "indoor service; deskwork; internal or office work" represent two mutually exclusive types of work—either outside or inside the office, with no overlap or spectrum between them.
達;达;2;不知;不知;1;3;2;mi;These definitions represent relational antonyms because "達／达" (D2) means "to reach; to arrive at" (a state of understanding or completion), while "不知" (D1) means "to not know; to be ignorant of" (a lack of understanding or incompletion). They describe opposite perspectives in the context of knowledge or attainment.
達;达;4;不知;不知;1;2;2;oa;To thoroughly understand or understand ("達", D4) and to not know or be ignorant of ("不知", D1) are complementary antonyms, as one either understands/knows or does not, with no intermediate state between full understanding and ignorance.
腦力勞動;脑力劳动;1;體力勞動;体力劳动;1;3;2;mi;"These terms represent relational antonyms as they describe types of work from opposite perspectives: one involves mental effort (brain work), while the other involves physical effort (manual labor)."
腦力勞動;脑力劳动;1;體力勞動;体力劳动;1;2;2;an;Brain work and manual labor are complementary antonyms representing two distinct types of work - mental/intellectual effort versus physical effort - with no intermediate category between them.
腦力勞動;脑力劳动;1;體力勞動;体力劳动;1;1;2;oa;These are gradable antonyms because "brain work" and "manual labor" are two ends of a spectrum of types of work, focusing respectively on mental and physical effort.
仇家;仇家;1;相與;相与;2;2;2;mi;Complementary antonyms: "仇家" refers to a personal enemy, someone with whom one has a hostile relationship, while "相與" in definition D2 refers to a friend, someone with whom one has a positive and amicable relationship. These terms represent binary opposites with no middle ground—one cannot be both a personal enemy and a friend simultaneously.
仇家;仇家;1;相與;相与;2;1;2;an;personal enemy vs. friend represents a gradable spectrum of relationship closeness, from hostile opposition through neutrality to friendship
仇家;仇家;1;相與;相与;2;4;2;oa;No antonym: "personal enemy" and "friend" (definition 2) might seem opposite, but '仇家' means a sworn personal enemy, while '相與' as a noun roughly means friend in literary uses; however, they do not form a standard antonym pair in Mandarin, nor do any definitions present clear antonym relationships among the listed categories.
副食;副食;1;主食;主食;1;2;2;mi;Complementary antonyms: "副食" (non-staple food) and "主食" (staple food) are mutually exclusive categories with no overlap or continuous spectrum—food is either a staple or non-staple in a given context.
副食;副食;1;主食;主食;1;2;2;an;Non-staple food and staple food are complementary antonyms that divide foods into two mutually exclusive categories with no middle ground - a food item is either a staple (main) food or a non-staple (supplementary) food in a meal system.
副食;副食;1;主食;主食;1;2;2;oa;Complementary antonyms: "non-staple food" and "staple food" are mutually exclusive categories of foods, with no continuum between them—they complement each other.
妨礙;妨碍;4;翼;翼;5;3;1;mi;These definitions represent relational antonyms because "to hinder" (妨礙) and "to assist" (翼) describe actions that are opposite in their relationship to a common goal or process, viewed from opposing perspectives.
妨礙;妨碍;4;翼;翼;5;3;1;an;to hinder/obstruct vs. to assist represent opposite actions from complementary perspectives - one impedes progress while the other facilitates it
妨礙;妨碍;4;翼;翼;5;3;1;oa;妨礙／妨碍 (to hinder; to obstruct; to interfere) and 翼 (to assist) are relational antonyms because one refers to impeding or obstructing, while the other refers to helping or supporting, presenting a relationship from opposite perspectives.
在世;在世;1;沉眠;沉眠;2;2;1;mi;Complementary antonyms: "在世" (to be alive) and "沉眠" (to pass away, euphemistically) represent absolute opposites with no intermediate state—one either exists in the living world or has departed from it.
在世;在世;1;沉眠;沉眠;2;2;1;an;Both terms relate to states of existence where 在世 means "to be alive/living" and 沉眠 (euphemistically) means "to pass away/be dead." These are complementary antonyms as they represent mutually exclusive states with no middle ground - one is either alive or dead.
在世;在世;1;沉眠;沉眠;2;2;1;oa;“在世” means to be alive, and “沉眠” (definition 2) is an euphemism for passing away; these are complementary antonyms since someone is either alive or has passed away, with no continuum between.
公牛;公牛;1;母牛;母牛;1;2;2;mi;These are complementary antonyms because "公牛" (male cow/bull) and "母牛" (female cow) represent a binary, non-overlapping distinction based on biological sex, with no intermediate or gradable states.
公牛;公牛;1;母牛;母牛;1;2;2;an;Male cow (bull/ox) vs. female cow represent complementary biological sex categories with no intermediate state - an animal is either male or female.
公牛;公牛;1;母牛;母牛;1;2;2;oa;These are complementary antonyms because 'bull' refers to a male bovine while 'female cow' refers to a female bovine; the relationship is binary with no intermediate state.
行外人;行外人;1;行家裡手;行家里手;1;2;2;mi;These definitions represent complementary antonyms because they describe mutually exclusive roles with no intermediate state—one is either an expert (行家裡手) or a non-expert (行外人), with no spectrum between the two.
行外人;行外人;1;行家裡手;行家里手;1;1;2;an;Gradable antonyms representing opposite ends of an expertise spectrum, from layperson (行外人) with no specialized knowledge to expert (行家裡手) with deep professional knowledge in a particular field.
行外人;行外人;1;行家裡手;行家里手;1;1;2;oa;A "non-expert" or "layperson" is someone with little or no specialized knowledge, while an "expert" or "connoisseur" is someone highly knowledgeable or skilled. These are gradable antonyms representing opposite ends on the spectrum of expertise.
懦弱;懦弱;1;果敢;果敢;1;1;2;mi;These definitions represent gradable antonyms as they describe opposite ends of a spectrum related to courage and decisiveness. "Cowardly and weak" (懦弱) implies a lack of bravery and firmness, while "courageous and resolute" (果敢) implies strong bravery and determination, with possible degrees in between.
懦弱;懦弱;1;果敢;果敢;1;1;2;an;Both terms describe personality traits related to courage and decisiveness on a continuous spectrum, where 懦弱 (cowardly and weak) represents the negative end lacking courage and strength, while 果敢 (courageous and resolute) represents the positive end displaying bravery and determination.
懦弱;懦弱;1;果敢;果敢;1;1;2;oa;“Cowardly and weak” (懦弱) and “courageous and resolute; resolute and daring” (果敢) are gradable antonyms describing opposite ends of the spectrum of personal courage and determination.
葷油;荤油;1;素油;素油;1;2;2;mi;These are complementary antonyms because they represent mutually exclusive categories of cooking fats—one derived from animals (lard or other animal fat) and the other from plants (vegetable oil), with no overlap or intermediate forms.
葷油;荤油;1;素油;素油;1;2;2;an;Animal fat versus vegetable oil represent complementary antonyms as they are mutually exclusive categories of cooking oils - one is derived from animals and the other from plants, with no middle ground or spectrum between them.
葷油;荤油;1;素油;素油;1;2;2;oa;These are complementary antonyms: "animal fat" (especially lard) and "vegetable oil" are mutually exclusive categories of oil/fat, with no overlap between animal-based and plant-based sources.
無趣;无趣;1;有趣;有趣;1;1;2;mi;Gradable antonyms representing opposite ends of a spectrum of interest or engagement, where something can be more or less interesting (or uninteresting) rather than strictly one or the other.
無趣;无趣;1;有趣;有趣;1;1;2;an;These are gradable antonyms on a spectrum of interest level, where something can be more or less interesting/boring, ranging from completely uninteresting (無趣) to highly interesting (有趣)
無趣;无趣;1;有趣;有趣;1;1;2;oa;These are gradable antonyms because they form opposite ends of a continuous spectrum of interest: something can be more or less interesting (有趣) or dull/boring (無趣/无趣), rather than strictly one or the other.
主管;主管;1;手下;手下;2;3;1;mi;These definitions represent relational antonyms as they describe a hierarchical relationship from opposite perspectives: "主管" refers to a person in a position of authority or supervision (boss, chief), while "手下" refers to someone who is subordinate or under the leadership of another (underling, subordinate). The terms are inherently linked, with one implying the existence of the other in a professional or organizational context.
主管;主管;1;手下;手下;2;3;1;an;A supervisor/boss and their subordinate represent opposite perspectives in an organizational hierarchy - one directs while the other is directed.
主管;主管;1;手下;手下;2;3;1;oa;Relational antonyms: "person in charge; boss; chief; supervisor" (主管) and "subordinate; underling" (手下) represent a relationship viewed from opposite perspectives—one is the leader, the other is the subordinate.
凹;凹;1;凸;凸;1;2;2;mi;These definitions represent complementary antonyms because "concave" (凹) and "convex" (凸) are absolute opposites describing surface shapes with no intermediate or gradable state between them.
凹;凹;1;凸;凸;1;2;2;an;Concave and convex are complementary geometric opposites with no intermediate state - a surface is either curving inward (concave) or curving outward (convex).
凹;凹;1;凸;凸;1;1;2;oa;“Concave” (凹) and “convex” (凸) are gradable antonyms because they represent opposite positions on a continuous spectrum: a surface can be inwardly curved (concave) or outwardly curved (convex).
佔有;占有;1;母雞;母鸡;2;1;1;mi;"Gradable antonyms in the sense of knowledge: 'to have/possess (knowledge)' (佔有／占有 D1) and 'to not know' (母雞／母鸡 D2) represent opposite ends of a spectrum of familiarity or mastery with a subject."
佔有;占有;2;母雞;母鸡;2;1;1;an;Gradable antonyms representing opposite ends of knowledge or understanding: "to master/know well" versus "to not know" form a spectrum of knowledge from complete mastery to complete ignorance.
佔有;占有;2;母雞;母鸡;2;4;1;oa;Although "to grasp; to know well; to master" and "[Internet slang] to not know" appear contrary in meaning, these words are not standard antonyms and don't belong to any canonical antonym category.
忙;忙;1;閒;闲;1;1;2;mi;Gradable antonyms representing opposite states on a spectrum of busyness: "busy; bustling" (忙) contrasts with "not busy; idle" (閒), where one can be more or less busy or idle.
忙;忙;2;閒;闲;1;1;2;an;忙 meaning "to be busy (with something)" and 閒／闲 meaning "not busy; idle" are gradable antonyms representing opposite states on a spectrum of activity level, where one can be more or less busy/idle.
忙;忙;1;閒;闲;1;1;2;oa;“忙” (busy; bustling) and “閒／闲” (not busy; idle) are gradable antonyms as they represent opposite ends on a continuous spectrum of how occupied a person is. Someone can be more or less busy or idle, and these two terms express the extremes of activity level.
友人;友人;1;敵人;敌人;1;1;2;mi;"Gradable antonyms: While 'friend' (友人) and 'enemy' (敵人／敌人) represent opposing social relationships, they exist on a spectrum where neutrality or varying degrees of acquaintance (e.g., stranger, acquaintance) lie between them, making them gradable opposites."
友人;友人;1;敵人;敌人;1;1;2;an;Friend and enemy represent opposite positions on a spectrum of interpersonal relationships, ranging from alliance and affection to hostility and opposition, with neutral acquaintances in between.
友人;友人;1;敵人;敌人;1;2;2;oa;These are complementary antonyms: "friend" and "enemy/foe" are mutually exclusive categories with no intermediate state, as one cannot be both at the same time.
提前;提前;2;延宕;延宕;1;1;2;mi;These definitions represent gradable antonyms as they describe opposite actions on a continuous time spectrum: "to shift to an earlier date" (提前) versus "to delay" (延宕), indicating movement in opposite temporal directions.
提前;提前;2;延宕;延宕;1;1;2;an;to shift to an earlier date vs. to delay represent opposite movements along a temporal spectrum, where one moves an event forward in time and the other postpones it
提前;提前;2;延宕;延宕;1;1;2;oa;To shift to an earlier date (to do something sooner) and to delay (to do something later) are gradable antonyms, as they represent opposite actions on a timeline.
微觀;微观;1;宏觀;宏观;1;1;2;mi;Gradable antonyms representing opposite ends of a scale of observation: "微觀" refers to the extremely small or microscopic level, while "宏觀" refers to the large-scale or macroscopic perspective.
微觀;微观;1;宏觀;宏观;1;1;2;an;Gradable antonyms representing opposite ends of a scale of observation or analysis, from the smallest level (microscopic/micro-) to the largest level (macroscopic/macro-), with intermediate levels possible between them.
微觀;微观;1;宏觀;宏观;1;1;2;oa;Microscopic ("micro-") and macroscopic ("macro-") are gradable antonyms describing opposite ends of the scale in terms of size or scope: microscopic refers to things too small to be seen without magnification, while macroscopic refers to things large enough to be seen with the naked eye.
偉;伟;1;庸;庸;4;1;2;an;great/magnificent vs. ordinary/mediocre represent opposite ends of a quality spectrum measuring exceptionality or distinction
偉;伟;1;庸;庸;4;1;2;oa;偉／伟 means extraordinary or great, while 庸 can mean ordinary or mediocre; these are gradable antonyms as they are opposites on a spectrum of quality or impressiveness.
冷淡;冷淡;1;昌;昌;1;1;2;mi;Gradable antonyms representing opposite ends of a spectrum of liveliness or emotional warmth—"indifferent; cold; aloof" (冷淡) contrasts with "prosperous; flourishing" (昌), which implies vibrancy and engagement.
冷淡;冷淡;2;昌;昌;1;1;2;an;冷淡 (sluggish/slack business) and 昌 (prosperous/flourishing) represent opposite ends of a spectrum describing the state of commerce or general conditions, ranging from inactive to thriving.
冷淡;冷淡;2;昌;昌;1;1;2;oa;“Sluggish; slack” (of business) and “prosperous; flourishing” are gradable antonyms on a spectrum describing business conditions—one describes lack of activity or success, while the other describes active success and growth.
貧瘠;贫瘠;2;富翁;富翁;1;1;2;mi;Gradable antonyms representing opposite ends of the wealth spectrum—"impoverished" (D2 for 貧瘠) describes a lack of financial resources, while "rich person" (D1 for 富翁) describes abundance of wealth.
貧瘠;贫瘠;3;富翁;富翁;1;1;2;an;D3 refers to poor people while D1 refers to rich people, representing opposite ends of the wealth spectrum with gradations in between (from very poor to moderately poor to middle class to moderately wealthy to very rich)
貧瘠;贫瘠;3;富翁;富翁;1;3;2;oa;The definitions "poor person; poor people; the poor" and "man of wealth; rich person; affluent person; moneybags" are relational antonyms since they describe people from opposite socioeconomic classes: the poor and the rich.
外側;外侧;1;內側;内侧;1;2;2;mi;These terms are complementary antonyms because they represent mutually exclusive spatial relationships with no intermediate state—something is either on the outside/outer side (外側) or the inside/inner side (內側) of a boundary or structure.
外側;外侧;1;內側;内侧;1;2;2;an;Complementary antonyms referring to opposite spatial positions (outside vs. inside) with a clear boundary and no intermediate state between them.
外側;外侧;1;內側;内侧;1;2;2;oa;These definitions are complementary antonyms because "outside; outer side; exterior" and "inside; inner side; interior" represent mutually exclusive and exhaustive opposites—something is either on the outside or the inside, with no continuum between them.
半熟蛋;半熟蛋;1;全熟蛋;全熟蛋;1;1;2;mi;Gradable antonyms representing opposite points on a spectrum of egg doneness, from soft-boiled (半熟蛋) to hard-boiled (全熟蛋), with intermediate degrees possible.
半熟蛋;半熟蛋;1;全熟蛋;全熟蛋;1;1;2;an;Describes eggs on opposite ends of a cooking spectrum, from partially cooked (soft) to fully cooked (hard), representing different degrees of doneness
半熟蛋;半熟蛋;1;全熟蛋;全熟蛋;1;1;2;oa;A "soft-boiled egg" and a "hard-boiled egg" are gradable antonyms, as they represent opposite ends of a continuous spectrum of boiled egg doneness: one is less cooked (soft), the other is more cooked (hard).
自然林;自然林;1;人工林;人工林;1;2;2;mi;These are complementary antonyms because a forest is either naturally occurring (自然林) or artificially planted (人工林), with no continuous spectrum or intermediate state between the two.
自然林;自然林;1;人工林;人工林;1;2;2;an;Natural forest (naturally occurring woodland) vs. artificial forest (human-planted woodland) form complementary antonyms as forests are either naturally grown or artificially created with no intermediate state.
自然林;自然林;1;人工林;人工林;1;2;2;oa;A natural forest (自然林) is one that forms without human intervention, while an artificial forest (人工林) is one that is created or planted by humans. These are complementary antonyms, as a forest is generally either natural or artificial, with no continuum between them.
閉卷;闭卷;1;開卷;开卷;1;2;2;mi;These definitions represent complementary antonyms because "closed-book" and "open-book" exams are mutually exclusive categories with no intermediate state—an exam is either one or the other, with no gradation between them.
閉卷;闭卷;1;開卷;开卷;1;2;2;an;Closed-book and open-book examinations are complementary opposites with no middle ground: an examination must be either one type or the other, with no continuous spectrum between them.
閉卷;闭卷;1;開卷;开卷;1;2;2;oa;The terms "closed-book" and "open-book" (of examinations) are complementary antonyms—an exam is either closed-book or open-book, with no spectrum between them.
棄兒;弃儿;1;寵兒;宠儿;1;1;2;an;Gradable antonyms representing opposite ends of a spectrum of familial affection and care, from completely rejected (abandoned child) to maximally favored (beloved darling)
棄兒;弃儿;1;寵兒;宠儿;1;2;2;oa;A 棄兒 (abandoned child) is a child who is rejected or cast off, while a 寵兒 (favorite; pet) is a child who is especially favored or cherished. These are complementary antonyms because a child cannot be both abandoned and favored by the same caretaker—these statuses are mutually exclusive.
反義詞;反义词;1;相似詞;相似词;1;2;2;mi;These definitions represent complementary antonyms because "antonym" and "synonym" are direct opposites with no intermediate state—words are either opposites in meaning or similar in meaning, with no spectrum between them.
反義詞;反义词;1;相似詞;相似词;1;2;2;an;Antonym and synonym are complementary opposites in lexical semantics: antonyms are words with opposite meanings while synonyms are words with similar meanings, representing mutually exclusive categories with no middle ground.
反義詞;反义词;1;相似詞;相似词;1;2;2;oa;An antonym is a word with the opposite meaning, while a synonym is a word with the same or similar meaning, making them complementary antonyms—there is no continuum between 'same' and 'opposite' meanings.
